검색어,기사제목,발행기관,기사 전체 내용,발행일시,링크
쿠팡,"쿠팡이츠 ""무료배달 비용 전액 부담""…업주 전가 비판에 반박 - 뉴시스",뉴시스,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE1QOERsQU4xenVRU29oRHpIaGIta2RpV20xUHoxYnFvSl9FSGpKS1pZb1hJWFd1eWNhRG42cGdSZFpiUTI1MHg0WmVTTXNSaUctVjdfTXA2emFYaGJVNnN4bGpLTnJVS3RZbW1rQmJIVjZWbnBBRzI5c9IBeEFVX3lxTE1QOERsQU4xenVRU29oRHpIaGIta2RpV20xUHoxYnFvSl9FSGpKS1pZb1hJWFd1eWNhRG42cGdSZFpiUTI1MHg0WmVTTXNSaUctVjdfTXA2emFYaGJVNnN4bGpLTnJVS3RZbW1rQmJIVjZWbnBBRzI5cw?oc=5"" target=""_blank"">쿠팡이츠 ""무료배달 비용 전액 부담""…업주 전가 비판에 반박</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font>",2026-05-22 02:11,https://news.google.com/rss/articles/CBMieEFVX3lxTE1QOERsQU4xenVRU29oRHpIaGIta2RpV20xUHoxYnFvSl9FSGpKS1pZb1hJWFd1eWNhRG42cGdSZFpiUTI1MHg0WmVTTXNSaUctVjdfTXA2emFYaGJVNnN4bGpLTnJVS3RZbW1rQmJIVjZWbnBBRzI5c9IBeEFVX3lxTE1QOERsQU4xenVRU29oRHpIaGIta2RpV20xUHoxYnFvSl9FSGpKS1pZb1hJWFd1eWNhRG42cGdSZFpiUTI1MHg0WmVTTXNSaUctVjdfTXA2emFYaGJVNnN4bGpLTnJVS3RZbW1rQmJIVjZWbnBBRzI5cw?oc=5
쿠팡,쿠팡이츠 ‘0원 배달’ 확대…소비자 혜택 경쟁 신호탄 될까 - 데일리안,데일리안,"<a href=""https://news.google.com/rss/articles/CBMiV0FVX3lxTE8wZFhBSnQ2d1Q0YkoxNDF5SVZCWUVJTUpOWGpVaGxCVVpQQmEtQ0llYnp3X0Y3emhCN0NPSjJNcXNJSm95U0VXS3lEbTJMVmZ2azAzV0V6ONIBmwJBVV95cUxPcDVVeFMtbGJMUU5RRlVIVnpoRk1udmxOMUxzZVlrMkZEY05QWExPdks3VE15dnZRTHRNRHdEejZ1d0drQUZ5M3JBX1Eyd3QzUzdoZ3NOVFoxNW5vZlk3Uld3azNlN1VRT0Z5RHBJeExoZVpXQndOWWxmbVNaTTd2RU1GVlpsT1BvTzdnVDVwOXJycFNieGxJUkhnOVpjS3RGTVlFNkxZbkVLYW5BV0ZacTlHWWtNdzA1UWpHMWdmV2V2Nl9RZkVUb05ndlJqeGVPemlybUtHZmw0Z2xuS0VwY2pJWWNXN0dyZnNPQVozMTZMUHkzeHBFMVJEUGs2enN5U3VENmN4S3RDMzdFd0lrcDhIekZodUlTRlNN?oc=5"" target=""_blank"">쿠팡이츠 ‘0원 배달’ 확대…소비자 혜택 경쟁 신호탄 될까</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리안</font>",2026-05-22 05:56,https://news.google.com/rss/articles/CBMiV0FVX3lxTE8wZFhBSnQ2d1Q0YkoxNDF5SVZCWUVJTUpOWGpVaGxCVVpQQmEtQ0llYnp3X0Y3emhCN0NPSjJNcXNJSm95U0VXS3lEbTJMVmZ2azAzV0V6ONIBmwJBVV95cUxPcDVVeFMtbGJMUU5RRlVIVnpoRk1udmxOMUxzZVlrMkZEY05QWExPdks3VE15dnZRTHRNRHdEejZ1d0drQUZ5M3JBX1Eyd3QzUzdoZ3NOVFoxNW5vZlk3Uld3azNlN1VRT0Z5RHBJeExoZVpXQndOWWxmbVNaTTd2RU1GVlpsT1BvTzdnVDVwOXJycFNieGxJUkhnOVpjS3RGTVlFNkxZbkVLYW5BV0ZacTlHWWtNdzA1UWpHMWdmV2V2Nl9RZkVUb05ndlJqeGVPemlybUtHZmw0Z2xuS0VwY2pJWWNXN0dyZnNPQVozMTZMUHkzeHBFMVJEUGs2enN5U3VENmN4S3RDMzdFd0lrcDhIekZodUlTRlNN?oc=5
쿠팡,"소상공단체, 쿠팡이츠 한시 무료배달 확대에 ""수수료 노예 전락"" - 연합뉴스",연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE54c3dURklUVmFwVUVISlpyMmRDNGZUei1OUzJfTlRsbVNaYnVKZlo1Q0UtSkdyNHJFTEhDcmt3SnRYM3I4RGdrSl9sY1VkckxZcHBHUDlPYWRnMHPSAWBBVV95cUxNdUdVV0JRVTlyVnloaEc2XzhqZDdQMUdxb3o2N0RST3dsc19NTEJxTVZUUERZYlJ3bF9wZzFMUl93cXdaTjhYUUdoOW5BRmRyNnlrWFFFMWFMZDlkeVRCVVM?oc=5"" target=""_blank"">소상공단체, 쿠팡이츠 한시 무료배달 확대에 ""수수료 노예 전락""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",2026-05-21 23:00,https://news.google.com/rss/articles/CBMiW0FVX3lxTE54c3dURklUVmFwVUVISlpyMmRDNGZUei1OUzJfTlRsbVNaYnVKZlo1Q0UtSkdyNHJFTEhDcmt3SnRYM3I4RGdrSl9sY1VkckxZcHBHUDlPYWRnMHPSAWBBVV95cUxNdUdVV0JRVTlyVnloaEc2XzhqZDdQMUdxb3o2N0RST3dsc19NTEJxTVZUUERZYlJ3bF9wZzFMUl93cXdaTjhYUUdoOW5BRmRyNnlrWFFFMWFMZDlkeVRCVVM?oc=5
쿠팡,쿠팡에 박수 보낸 가맹점주협의회 '쿠팡이츠 비회원 무료배달 환영' - 테크M,테크M,"<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTFBGMjZYWFVGYXZFOWxfLVdUNWM0NzhNVmRFajZKc1ltUS0yWGVXTS1HaUppRXk2TC0zY1pqZDlVU0FSSnExdnZBNE1HS0hJSTQtV3dDLVMtV0VjQlRKdVd3Nk1MS0Fvd9IBakFVX3lxTFBUX0p3OGlRRWIyNi11b1V1STZJbEJ5WlFBOG9GNUppd2RDWmJNR05BRVJJZF9MYmlyaGlLcWhhSHpMSkx1M05ncDhJVXpBaHRSeXJpZ2JKeC12d2U1ckVCWExOUm11Tm9qT0E?oc=5"" target=""_blank"">쿠팡에 박수 보낸 가맹점주협의회 '쿠팡이츠 비회원 무료배달 환영'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">테크M</font>",2026-05-22 07:23,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBGMjZYWFVGYXZFOWxfLVdUNWM0NzhNVmRFajZKc1ltUS0yWGVXTS1HaUppRXk2TC0zY1pqZDlVU0FSSnExdnZBNE1HS0hJSTQtV3dDLVMtV0VjQlRKdVd3Nk1MS0Fvd9IBakFVX3lxTFBUX0p3OGlRRWIyNi11b1V1STZJbEJ5WlFBOG9GNUppd2RDWmJNR05BRVJJZF9MYmlyaGlLcWhhSHpMSkx1M05ncDhJVXpBaHRSeXJpZ2JKeC12d2U1ckVCWExOUm11Tm9qT0E?oc=5
쿠팡,쿠팡이츠 “일반회원 배달비 0원 비용 전액 부담…업주 전가 없다” - 데일리안,데일리안,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTFBLRWxqVEpzOHFIZWtoYk9DdDhDWUFzaElCTmNSUlVpdVllZGtyTU54QUYwakNYVTZQQmhVajBOTzVfYmhKa0Y5a2drZkl5eFp1aGFwZDZB0gGbAkFVX3lxTFBqRkZqRGN3eV9LRnl4bWdBQkxlamh1V21BSmt2eGVKY2doQ0ZkUGtqSmk2MkZJeGYzdzM5aFR3cGR1d0ZKQmRMeXpoaHNXUE93TnNaZ0N1N0pJTlUzRExUWTVmb09OYTB5VENEN0tfbUtlZWltUWEzVzVBT0dEU0FhcUZHajR1T05jYldZbmREN2hxWkhxMlJ2WTNtbjRiTWlwUU90ZTdGQ19ocjNwMGc1UkpZbkM5UVJ2SVZ5SUU3NU1DcXQ3RFk3SEtkQnJuNGZRVzNDczRFOFI5U1RrLVMwcHA3UUxEeG96ckFhbjcwWVhWZ2JlS1hOZU9GMS1HeHFjVUd3alVBQmJfdkxFZktfOTZxY0l5UkdjRGc?oc=5"" target=""_blank"">쿠팡이츠 “일반회원 배달비 0원 비용 전액 부담…업주 전가 없다”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리안</font>",2026-05-22 01:30,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBLRWxqVEpzOHFIZWtoYk9DdDhDWUFzaElCTmNSUlVpdVllZGtyTU54QUYwakNYVTZQQmhVajBOTzVfYmhKa0Y5a2drZkl5eFp1aGFwZDZB0gGbAkFVX3lxTFBqRkZqRGN3eV9LRnl4bWdBQkxlamh1V21BSmt2eGVKY2doQ0ZkUGtqSmk2MkZJeGYzdzM5aFR3cGR1d0ZKQmRMeXpoaHNXUE93TnNaZ0N1N0pJTlUzRExUWTVmb09OYTB5VENEN0tfbUtlZWltUWEzVzVBT0dEU0FhcUZHajR1T05jYldZbmREN2hxWkhxMlJ2WTNtbjRiTWlwUU90ZTdGQ19ocjNwMGc1UkpZbkM5UVJ2SVZ5SUU3NU1DcXQ3RFk3SEtkQnJuNGZRVzNDczRFOFI5U1RrLVMwcHA3UUxEeG96ckFhbjcwWVhWZ2JlS1hOZU9GMS1HeHFjVUd3alVBQmJfdkxFZktfOTZxY0l5UkdjRGc?oc=5
쿠팡,"쿠팡이츠, 무료배달 논란 정면 반박…""업주 부담 늘지 않아"" - 뉴스투데이",뉴스투데이,"<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE1mRW1OV0V6OENObFR1NXNhX1JMa0FFT1RsY0ZyOUlFT1pPWllqZzlHUE02UmtFU0dkbFBCXzR3RzlxWnlKQl9IcFpzTnRYSzdTQXdfYkNmMlgwalNKTFE?oc=5"" target=""_blank"">쿠팡이츠, 무료배달 논란 정면 반박…""업주 부담 늘지 않아""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스투데이</font>",2026-05-22 08:14,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1mRW1OV0V6OENObFR1NXNhX1JMa0FFT1RsY0ZyOUlFT1pPWllqZzlHUE02UmtFU0dkbFBCXzR3RzlxWnlKQl9IcFpzTnRYSzdTQXdfYkNmMlgwalNKTFE?oc=5
쿠팡,쿠팡이츠 일반회원 대상 ‘매 주문 배달비 0원’ 프로모션과 관련해서 설명드립니다. - 쿠팡 뉴스룸,쿠팡 뉴스룸,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE1ud0UyWkcwU3RIc2V4aVZ1alNmNHpuZEFocGkyN2ZIWk55S3VGWDdxTlZKdTJSSVJVaFJRQjJrdU02X3JMbkN5M2lud0RNSVpYdmc?oc=5"" target=""_blank"">쿠팡이츠 일반회원 대상 ‘매 주문 배달비 0원’ 프로모션과 관련해서 설명드립니다.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">쿠팡 뉴스룸</font>",2026-05-22 03:45,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1ud0UyWkcwU3RIc2V4aVZ1alNmNHpuZEFocGkyN2ZIWk55S3VGWDdxTlZKdTJSSVJVaFJRQjJrdU02X3JMbkN5M2lud0RNSVpYdmc?oc=5
쿠팡,"이젠 배달까지···‘배민’ 눈독 들이는 네이버, 쿠팡 제치고 커머스 생태 강화 이뤄낼까 - 경향신문",경향신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE9ZemJrdU16VUJEcW55ZHprWFlEazM0MlozelVYaGVjLXN3ZGYzUmlja3FpUFd5LXRXaW9uRXBvSFNxNDdqSjd1WEl6OElqa29lNmsxamJhcGpnZ9IBX0FVX3lxTFA0NTN2emlqWlVFeml3RktzRElXVFlpWUt3QklHbHphZ3JhV01XSFhXS0QxdWhxUngxTi1BTG44QUV4SmVsX2UtUFd0RlFPaldLajkwSmhvR0dPS25xR2dZ?oc=5"" target=""_blank"">이젠 배달까지···‘배민’ 눈독 들이는 네이버, 쿠팡 제치고 커머스 생태 강화 이뤄낼까</a>&nbsp;&nbsp;<font color=""#6f6f6f"">경향신문</font>",2026-05-21 21:00,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9ZemJrdU16VUJEcW55ZHprWFlEazM0MlozelVYaGVjLXN3ZGYzUmlja3FpUFd5LXRXaW9uRXBvSFNxNDdqSjd1WEl6OElqa29lNmsxamJhcGpnZ9IBX0FVX3lxTFA0NTN2emlqWlVFeml3RktzRElXVFlpWUt3QklHbHphZ3JhV01XSFhXS0QxdWhxUngxTi1BTG44QUV4SmVsX2UtUFd0RlFPaldLajkwSmhvR0dPS25xR2dZ?oc=5
쿠팡,"디에이치메디케어, 쿠팡 ‘골드박스’ 프로모션 진행 - ER 이코노믹리뷰",ER 이코노믹리뷰,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE0zZTJtMFozTk5rWFlkRFRUajVBbFFvZFJVazl5RkI4SjJVSjVyb3hFb1B0ZU14R3hQZGptcGFUOG9JSkw2cHZfTWJ1ZWdRZmRCZkFDNVZjRmJwT3dpR293V1NUUTROdlZCRDZISw?oc=5"" target=""_blank"">디에이치메디케어, 쿠팡 ‘골드박스’ 프로모션 진행</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ER 이코노믹리뷰</font>",2026-05-22 01:13,https://news.google.com/rss/articles/CBMibEFVX3lxTE0zZTJtMFozTk5rWFlkRFRUajVBbFFvZFJVazl5RkI4SjJVSjVyb3hFb1B0ZU14R3hQZGptcGFUOG9JSkw2cHZfTWJ1ZWdRZmRCZkFDNVZjRmJwT3dpR293V1NUUTROdlZCRDZISw?oc=5
쿠팡,쿠팡이츠 ‘배달비 0원’ 전면 확대에 업계 충돌…“소비 활성화” vs “소상공인 부담 전가” - 브릿지경제,브릿지경제,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5XZHg3dkFyb1AydEJ4VDJSNFh5ZlNlbndNdlpweEt4dGdGUUl1NlRnUWFkU1VNTUZTSjh0Vy10UWE4NW1uSU9QZVBud3ZGY2ZZUWpsUmZ2ZVVVdw?oc=5"" target=""_blank"">쿠팡이츠 ‘배달비 0원’ 전면 확대에 업계 충돌…“소비 활성화” vs “소상공인 부담 전가”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">브릿지경제</font>",2026-05-22 00:51,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5XZHg3dkFyb1AydEJ4VDJSNFh5ZlNlbndNdlpweEt4dGdGUUl1NlRnUWFkU1VNTUZTSjh0Vy10UWE4NW1uSU9QZVBud3ZGY2ZZUWpsUmZ2ZVVVdw?oc=5
쿠팡,"배달앱 '무료배달' 논란에 “소비자에겐 이득"" VS ""기만 마케팅"" - 중앙일보",중앙일보,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTFBLQ0dxeGd4N3Qwak1NTm5RdGtTOTFrektWT3ZlNlI3amRVaVNHVXJRcVFiMkwzZjJhOXA1MjhyRjNkbW5BcWhqOG05bi1CNXFNN05wY0hR?oc=5"" target=""_blank"">배달앱 '무료배달' 논란에 “소비자에겐 이득"" VS ""기만 마케팅""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">중앙일보</font>",2026-05-22 07:17,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBLQ0dxeGd4N3Qwak1NTm5RdGtTOTFrektWT3ZlNlI3amRVaVNHVXJRcVFiMkwzZjJhOXA1MjhyRjNkbW5BcWhqOG05bi1CNXFNN05wY0hR?oc=5
쿠팡,"제2의 쿠팡 사고 미리 막는다…개인정보 유출사고, 위험도별 사전 관리(종합) - 아시아경제",아시아경제,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE1tTEFubmtFNktaLVhKNElvcE1KWENncXlvcDRHdnpCWktzWUg5RUVmUDdLZWEzRW1Dc1dxYXVROFVpaHhMMngzczlVQlNsSXFKWUl5blI5SXE1UWV4U1pyZg?oc=5"" target=""_blank"">제2의 쿠팡 사고 미리 막는다…개인정보 유출사고, 위험도별 사전 관리(종합)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">아시아경제</font>",2026-05-22 01:57,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1tTEFubmtFNktaLVhKNElvcE1KWENncXlvcDRHdnpCWktzWUg5RUVmUDdLZWEzRW1Dc1dxYXVROFVpaHhMMngzczlVQlNsSXFKWUl5blI5SXE1UWV4U1pyZg?oc=5
쿠팡,쿠팡이츠 “배달비 0원 비용 전액 부담… 입점업체 전가 없다” - 디지털포스트(PC사랑),디지털포스트(PC사랑),"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE9wMmpHZ1NGMl90bWxqYy1vYUJLdnowMDlkV1BoWV9selFGeUcwbGtubzJ3MkRLeC11dHdLWFRncTIwc1AxZEt2X2JhM1NHVHlIS29NSmtFS3VUS1BHcVllOGk4c1FxQ3pURVd3?oc=5"" target=""_blank"">쿠팡이츠 “배달비 0원 비용 전액 부담… 입점업체 전가 없다”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">디지털포스트(PC사랑)</font>",2026-05-22 02:04,https://news.google.com/rss/articles/CBMia0FVX3lxTE9wMmpHZ1NGMl90bWxqYy1vYUJLdnowMDlkV1BoWV9selFGeUcwbGtubzJ3MkRLeC11dHdLWFRncTIwc1AxZEt2X2JhM1NHVHlIS29NSmtFS3VUS1BHcVllOGk4c1FxQ3pURVd3?oc=5
쿠팡,"소상공인 업계, 쿠팡이츠 '무료 배달 확대' 반대 이유는? - v.daum.net",v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTFBlZGdTVzdYeXFuQ01GLWROSGhHblNENUwtRno5WkRXRUozUjdaT1VjbXBlQlVZelJwWmxCOHNjazdmYTRiemJ5bnlhdVBQc3hBNEtaYQ?oc=5"" target=""_blank"">소상공인 업계, 쿠팡이츠 '무료 배달 확대' 반대 이유는?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",2026-05-21 23:03,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBlZGdTVzdYeXFuQ01GLWROSGhHblNENUwtRno5WkRXRUozUjdaT1VjbXBlQlVZelJwWmxCOHNjazdmYTRiemJ5bnlhdVBQc3hBNEtaYQ?oc=5
쿠팡,쿠팡이츠 “무료배달 비용 전액 부담… 업주 부담 전가 사실 아냐” - 더퍼스트미디어,더퍼스트미디어,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE9MRGhBM2o5SHk3T2hGTXJFZXFJNExHTGd4eXdlV2J6SC1TajR0VGlNb3VacFhyci0xa01LLVhORUxaYVBYYXpXaVRXUjJpc2Nmam5QVm5kYUtxcGJUd0VzYjRMM1FwblBORTE3WU40SVQzTGE50gF0QVVfeXFMT0xEaEEzajlIeTdPaEZNckVlcUk0TEdMZ3h5d2VXYnpILVNqNHRUaU1vdVpwWHJyLTFrTUstWE5FTFphUFhheldpVFdSMmlzY2ZqblBWbmRhS3FwYlR3RXNiNEwzUXBuUE5FMTdZTjRJVDNMYTk?oc=5"" target=""_blank"">쿠팡이츠 “무료배달 비용 전액 부담… 업주 부담 전가 사실 아냐”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">더퍼스트미디어</font>",2026-05-22 07:24,https://news.google.com/rss/articles/CBMidEFVX3lxTE9MRGhBM2o5SHk3T2hGTXJFZXFJNExHTGd4eXdlV2J6SC1TajR0VGlNb3VacFhyci0xa01LLVhORUxaYVBYYXpXaVRXUjJpc2Nmam5QVm5kYUtxcGJUd0VzYjRMM1FwblBORTE3WU40SVQzTGE50gF0QVVfeXFMT0xEaEEzajlIeTdPaEZNckVlcUk0TEdMZ3h5d2VXYnpILVNqNHRUaU1vdVpwWHJyLTFrTUstWE5FTFphUFhheldpVFdSMmlzY2ZqblBWbmRhS3FwYlR3RXNiNEwzUXBuUE5FMTdZTjRJVDNMYTk?oc=5
쿠팡,"[덴탈MBA] 쿠팡은 줄고, 백화점은 늘고 있다. 그럼 치과는? - 덴탈아리랑",덴탈아리랑,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE1ET2lwdVJ3bm1OSG5NR1RDLUE0QV9wVnJzR3d5T0dKeHF5SHRMMG45eGRMcVBOcHRabnhHZmlUUFFlRUR3cVNpUHk1OWRsakJGVnc5OE9qVmQydWZIVDdqRHc1bVEyTjBrWmFpNXdoLXE?oc=5"" target=""_blank"">[덴탈MBA] 쿠팡은 줄고, 백화점은 늘고 있다. 그럼 치과는?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">덴탈아리랑</font>",2026-05-22 02:20,https://news.google.com/rss/articles/CBMicEFVX3lxTE1ET2lwdVJ3bm1OSG5NR1RDLUE0QV9wVnJzR3d5T0dKeHF5SHRMMG45eGRMcVBOcHRabnhHZmlUUFFlRUR3cVNpUHk1OWRsakJGVnc5OE9qVmQydWZIVDdqRHc1bVEyTjBrWmFpNXdoLXE?oc=5
쿠팡,"쿠팡이츠, '배달비 0원' 논란 재점화 - SR타임스",SR타임스,"<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBuVlF5MlctUUZ4NDhjSWJPRnlIYzctcE9IMUk2OVVHZFJaUUFIdnNUdE1vc2RHa3JNYUR1YWh2cFIwX0FNYlB6SU5UTXhEQUxfcGxkNXBDempPQmtKOVBsY0h2OGNfdk3SAWtBVV95cUxONmZablVUT2dJcXhvLUVZOWNEVUxHUmZZLWhQYXpyV3B2UHlKV2g5ZUNPTDVRR2ljSGJLRkh0NnlydHU2THYzQkxBQkZ5VkZ1U1p6ZTE2ZV9fU1RHdWV3SG9zamtDWF8wTEFocw?oc=5"" target=""_blank"">쿠팡이츠, '배달비 0원' 논란 재점화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SR타임스</font>",2026-05-22 07:51,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBuVlF5MlctUUZ4NDhjSWJPRnlIYzctcE9IMUk2OVVHZFJaUUFIdnNUdE1vc2RHa3JNYUR1YWh2cFIwX0FNYlB6SU5UTXhEQUxfcGxkNXBDempPQmtKOVBsY0h2OGNfdk3SAWtBVV95cUxONmZablVUT2dJcXhvLUVZOWNEVUxHUmZZLWhQYXpyV3B2UHlKV2g5ZUNPTDVRR2ljSGJLRkh0NnlydHU2THYzQkxBQkZ5VkZ1U1p6ZTE2ZV9fU1RHdWV3SG9zamtDWF8wTEFocw?oc=5
쿠팡,"쿠팡이츠 무료배달, 소비자 환영인데…소상공단체 ""즉각 중단"" - biz.sbs.co.kr.",biz.sbs.co.kr.,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE9aQnQ2SFYxai1sYlNlcGFfbTZqNnNISTl1TlU2TTFBMXV3SExNa1QxN05Rbk5HZFVYNTRWRGhEemFpZGdYWk9KWkdVX1ZCZXdLRFZBOGI0WUQ?oc=5"" target=""_blank"">쿠팡이츠 무료배달, 소비자 환영인데…소상공단체 ""즉각 중단""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">biz.sbs.co.kr.</font>",2026-05-22 02:28,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9aQnQ2SFYxai1sYlNlcGFfbTZqNnNISTl1TlU2TTFBMXV3SExNa1QxN05Rbk5HZFVYNTRWRGhEemFpZGdYWk9KWkdVX1ZCZXdLRFZBOGI0WUQ?oc=5
쿠팡,"""무더위에도 청결하게""... 쿠팡, 여름 맞아 ‘써머 퍼스널 케어’ 기획전 진행 - 더퍼스트미디어",더퍼스트미디어,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE00R0ZaZDRFeDNWVFdKLWdydGduVzRqRkhxejdaQ2lDbXAwY2szTzN1OTFILTRvMHktNzVwOGs0b1p4OWdRUUN5WU1KQnlETk4xOTdPUnFoUHNid2FPZVpBOG45TFFoQWs3eXVpUHlmUU9SUQ?oc=5"" target=""_blank"">""무더위에도 청결하게""... 쿠팡, 여름 맞아 ‘써머 퍼스널 케어’ 기획전 진행</a>&nbsp;&nbsp;<font color=""#6f6f6f"">더퍼스트미디어</font>",2026-05-22 06:36,https://news.google.com/rss/articles/CBMickFVX3lxTE00R0ZaZDRFeDNWVFdKLWdydGduVzRqRkhxejdaQ2lDbXAwY2szTzN1OTFILTRvMHktNzVwOGs0b1p4OWdRUUN5WU1KQnlETk4xOTdPUnFoUHNid2FPZVpBOG45TFFoQWs3eXVpUHlmUU9SUQ?oc=5
쿠팡,"쿠팡CLS 벤더사 서주운수, 물류 현장 신뢰 구축 - 비욘드포스트",비욘드포스트,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE5GNzFKSV8xMExEVnh4VVlYZWRVVlpRZDROU3R1M3RmUkNURmlqMktwcHZPZmowN0NNUzhzYXNXZHUyUjhkYUFXN0JoQ3Noc0Y5bThEam9IX24zU3lSM1NSbFBzUW5wRW5DNk85TFh3eFQ5R0dYMUVOR25zb1c?oc=5"" target=""_blank"">쿠팡CLS 벤더사 서주운수, 물류 현장 신뢰 구축</a>&nbsp;&nbsp;<font color=""#6f6f6f"">비욘드포스트</font>",2026-05-22 07:00,https://news.google.com/rss/articles/CBMifEFVX3lxTE5GNzFKSV8xMExEVnh4VVlYZWRVVlpRZDROU3R1M3RmUkNURmlqMktwcHZPZmowN0NNUzhzYXNXZHUyUjhkYUFXN0JoQ3Noc0Y5bThEam9IX24zU3lSM1NSbFBzUW5wRW5DNk85TFh3eFQ5R0dYMUVOR25zb1c?oc=5
쿠팡,"쿠팡이츠 ""무료배달, 회사가 전액 부담..업체 부담 줄고 매출 늘어"" 반박 - 브레이크뉴스",브레이크뉴스,"<a href=""https://news.google.com/rss/articles/CBMiSEFVX3lxTFBBeV9mVXhtallwaW9FZlR2VEtBUnFCWXE3XzZQYm45ZHpUVmVGbDFGT1FjVURUODA4bTdrVlk1MHR0dXBtd3pNVA?oc=5"" target=""_blank"">쿠팡이츠 ""무료배달, 회사가 전액 부담..업체 부담 줄고 매출 늘어"" 반박</a>&nbsp;&nbsp;<font color=""#6f6f6f"">브레이크뉴스</font>",2026-05-22 04:41,https://news.google.com/rss/articles/CBMiSEFVX3lxTFBBeV9mVXhtallwaW9FZlR2VEtBUnFCWXE3XzZQYm45ZHpUVmVGbDFGT1FjVURUODA4bTdrVlk1MHR0dXBtd3pNVA?oc=5
쿠팡,"쿠팡, 여름 맞아 오는 24일까지 헤어∙바디제품 및 티셔츠 할인 판매 - 비즈월드",비즈월드,"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE54anAzR1d3Ni1FSnYwa2IxUEtmM1BrUXVaYUhsZkJsd3ZadEZPejJsaTlYdEN2RVh1ZmRuTmx3NFZ4dlY5QkhYZEdOSHJ2ZmxqLWFibjZldTR1Zk9fMGtPamdUM3Z1N0FsZGhV?oc=5"" target=""_blank"">쿠팡, 여름 맞아 오는 24일까지 헤어∙바디제품 및 티셔츠 할인 판매</a>&nbsp;&nbsp;<font color=""#6f6f6f"">비즈월드</font>",2026-05-22 06:08,https://news.google.com/rss/articles/CBMia0FVX3lxTE54anAzR1d3Ni1FSnYwa2IxUEtmM1BrUXVaYUhsZkJsd3ZadEZPejJsaTlYdEN2RVh1ZmRuTmx3NFZ4dlY5QkhYZEdOSHJ2ZmxqLWFibjZldTR1Zk9fMGtPamdUM3Z1N0FsZGhV?oc=5
