id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
477,정부/국회,정부_국회,공정거래위원회,"""스타벅스 들고 투표해도 되나요?"" 대파는 안됐지만 별다방은 됩니다, 왜? [쓸만한 이슈]",스타벅스 들고 투표해도 되나요 대파는 안됐지만 별다방은 됩니다 왜 쓸만한 이슈,부산파이낸셜뉴스,부산파이낸셜뉴스,"Tue, 02 Jun 2026 21:00:00 GMT","""스타벅스 들고 투표해도 되나요?"" 대파는 안됐지만 별다방은 됩니다, 왜? [쓸만한 이슈] 부산파이낸셜뉴스",https://news.google.com/rss/articles/CBMiZkFVX3lxTE52dmNxQ3VyR05tbVRLSmJzeklhQnFySmlVblNpaTI3M1g2MGt4RnYwSjJkclNaYnctazJyem1CcFU4ZFNiWTFIQ2xHZ1JqMTNfdU14bUYxRHZ4UXQ0VjRLU2VPQm9rd9IBXkFVX3lxTE5fQ3p2Um1YVnpUUEVtRjU4MzNRSGNHM3Q3anRvcFFoUEdTTmstMmk4NG5FTF9Rb19BWTI2NjUtWjZDUFBSN1RhVTB6N3lwZUhCMTlxVzRuWUU3bV96SHc?oc=5,google_rss_공정거래위원회 site:fnnews.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,policy_legislation,,,
1104,정부/국회,정부_국회,스테이블코인,ACE 미국빅테크7+ 15%프리미엄분배(합성)(480020),ace 미국빅테크7+ 15 프리미엄분배 합성 480020,매일경제 마켓,매일경제 마켓,"Tue, 02 Jun 2026 15:54:08 GMT",ACE 미국빅테크7+ 15%프리미엄분배(합성)(480020) 매일경제 마켓,https://news.google.com/rss/articles/CBMilwFBVV95cUxPdlJXLTFXZ2hTOExXbGJYNV9uLURMYlFVckgyYzVXM2VORHV0U1lqMW1sbzN1LUFBaFYwb3RMM2dGRVlTUG5XckpyLUtadGdmWEYxbzF6ZTlHTEZoektOSFpRMFBTRDZMUE1XZy12UE4zSUlqSzFPQTV3ZFRSRWFrY0FmUFcybkw1Y1poVzVnaXNxdXhhTHNZ?oc=5,google_rss_스테이블코인 site:mk.co.kr when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
234,정부/국회,정부_국회,과학기술정보통신부,총727건 - 파이낸셜뉴스,총727건,파이낸셜뉴스,파이낸셜뉴스,"Tue, 02 Jun 2026 13:58:58 GMT",총727건 - 파이낸셜뉴스 파이낸셜뉴스,https://news.google.com/rss/articles/CBMid0FVX3lxTFBiS3djaFlnZV9GZXhnUWU2cHJweFJFTVAzNHlnSUtTWENjU2FHSkdIMFdPVDVXREZBX2hTYVBrWjF0Zk5pSldIRW1XUTZpNFIyVnNqeEFOZ1FFV3ZfMXJnWmU4N1dVazM2YmpzSnU3UG9qdEU5Sm1B?oc=5,google_rss_과학기술정보통신부 site:fnnews.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,,,,
1111,정부/국회,정부_국회,스테이블코인,총61건 - 파이낸셜뉴스,총61건,파이낸셜뉴스,파이낸셜뉴스,"Tue, 02 Jun 2026 13:31:43 GMT",총61건 - 파이낸셜뉴스 파이낸셜뉴스,https://news.google.com/rss/articles/CBMilAFBVV95cUxNb01aMElQV004ZV9FSGZLUzZPdE9UM0VneHJGVm9ZSnN6Mk1kbzd0T0IzN0c5Z3NCcmdzVVFmczE3V0pVdS1BTDNoU05JWU41MHpiX3JRYnVLTDRnakt3UGJzb3ROeThUSWpPUDA5X3R1c1c3Ml9TQWtvTThoSjh0R01wVU55eGY0UFN4U0xLal9DWkQ1?oc=5,google_rss_스테이블코인 site:fnnews.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1120,정부/국회,정부_국회,스테이블코인,“거제 야호!” 증권가 덮친 걸그룹 밈…K핵잠 수혜주 찍힌 ‘이곳’,거제 야호 증권가 덮친 걸그룹 밈 k핵잠 수혜주 찍힌 이곳,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 13:20:00 GMT",“거제 야호!” 증권가 덮친 걸그룹 밈…K핵잠 수혜주 찍힌 ‘이곳’ 헤럴드경제,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9tdU9lMS12cTNDdGF6SGlFWlJNc3NfbnY1RGhXcHV2eFgyRWs0X2tWR2gtYnNveDZ2SUFVREhoLWlILTJJSVI1ZUhRRUxCMmd1YWhjXy00OA?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1137,정부/국회,정부_국회,스테이블코인,코스피 또 사상 최고치…초고수들은 ‘저가 매수’로 ‘이것’ 쓸어 담았다,코스피 또 사상 최고치 초고수들은 저가 매수로 이것 쓸어 담았다,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 13:06:40 GMT",코스피 또 사상 최고치…초고수들은 ‘저가 매수’로 ‘이것’ 쓸어 담았다 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5RT1pwVHQtRUt5OG1SLW45RGF1SmlubXhJbENuUGU3NzFsVVM1Z2tuMV9qaVQ2Z3FPZWdMS0lRbGc0eVZoRGlCTDVTUHpCWnpxYTlVcVRR?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1188,정부/국회,정부_국회,스테이블코인,전남친 인스타 염탐하려고 아이디 새로 파는 사람 많더니…“6000원에 마음껏 몰래 보세요”,전남친 인스타 염탐하려고 아이디 새로 파는 사람 많더니 6000원에 마음껏 몰래 보세요,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 12:40:00 GMT",전남친 인스타 염탐하려고 아이디 새로 파는 사람 많더니…“6000원에 마음껏 몰래 보세요” 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5zNDR1LUotZXBKMC1xQUF2alhaZVF1S2hGSF82aExCdU1fVGhoeHBienM5OXhxRXFhN2ZHc3Z2bElGUlZnRW5xVklmdG52UTlFSEZDRVpn?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1199,정부/국회,정부_국회,스테이블코인,“전혀 안 웃긴 농담” 철없는 10대 ‘폭탄’ 이름 장난에 여객기 회항,전혀 안 웃긴 농담 철없는 10대 폭탄 이름 장난에 여객기 회항,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 12:30:05 GMT",“전혀 안 웃긴 농담” 철없는 10대 ‘폭탄’ 이름 장난에 여객기 회항 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5GN1RyaHJEOGxFdEI1Zm1hYkNZYkk1bUVSS1BPYnc4LXJEbjhBWTVhcWlEWHJzS3Z0QVhoT0VkbF9yc0tTaGsteXVWM2tlb2ZGTlgzSFZB?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1117,정부/국회,정부_국회,스테이블코인,주민등록상 나이 말고 ‘진짜 내 몸 나이’ 재는 시계 나왔다[후암동 논문 연구소],주민등록상 나이 말고 진짜 내 몸 나이 재는 시계 나왔다 후암동 논문 연구소,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 12:10:01 GMT",주민등록상 나이 말고 ‘진짜 내 몸 나이’ 재는 시계 나왔다[후암동 논문 연구소] 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9TRmc4aXNVbVlfak1CUjFBX2d6TnhJQkRGcE1yWGhrWU53LWhxVDFsMHZlenh6X2dORlZQWW1mdG1OSG14djB4bmlaT2psWlAyYzlaV0ln?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1170,정부/국회,정부_국회,스테이블코인,"이틀간 5조원이나 싹쓸이, 기관이 왜 이래?…알고보니 ‘ETF’ 열풍 덕 [투자360]",이틀간 5조원이나 싹쓸이 기관이 왜 이래 알고보니 etf 열풍 덕 투자360,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 11:41:00 GMT","이틀간 5조원이나 싹쓸이, 기관이 왜 이래?…알고보니 ‘ETF’ 열풍 덕 [투자360] 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE54YVlDX3ZlcTMtRTNmOUlIMU1GY09VXzNlNFlqYlBUSGxiRWNFb1RWa0lJSnRqNW9waHBiM1l4a3Q4YVVLczhGN295NklFY19MWjU4ZW9B?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1191,정부/국회,정부_국회,스테이블코인,"“국가주의, 증오 아니다” 유발 하라리의 재정의…“네타냐후는 이스라엘 국가주의의 적”",국가주의 증오 아니다 유발 하라리의 재정의 네타냐후는 이스라엘 국가주의의 적,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 11:30:00 GMT","“국가주의, 증오 아니다” 유발 하라리의 재정의…“네타냐후는 이스라엘 국가주의의 적” 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9zRVJNeGQyLTdVQlhUMGRXRWhFMzk4REpfa1FxNGw2ZF9Xc0ljbzFfVW9qVmtQdjlUUlcwSWc2aC1ZZEZURVlhcXBKRGlzNmFNdGtTbk93?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1076,정부/국회,정부_국회,스테이블코인,‘슈퍼사이클’ 올라탄 낸드…삼성전자 1위·中 YMTC 맹추격,슈퍼사이클 올라탄 낸드 삼성전자 1위 ymtc 맹추격,매일경제TV,매일경제TV,"Tue, 02 Jun 2026 11:24:00 GMT",‘슈퍼사이클’ 올라탄 낸드…삼성전자 1위·中 YMTC 맹추격 매일경제TV,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9zdnpVUzRYZUhqVEVTVDZ3MG9keGIzdTVKSkZFTG4tdHIzQkdCaVJmMkNXMWdmUENhRGhCV3QxenEzdURtZ2hDTENkOG8zd3hzQVNmSXlCN3BhTzFTZWlmMnhFUms4WS1o?oc=5,google_rss_스테이블코인 조사 when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1118,정부/국회,정부_국회,스테이블코인,"“바닷속에 웬 ‘라면냄비’가” 상식 밖 쓰레기 속출하는 바다…치우는 사람, 따로 있다 [지구, 뭐래?]",바닷속에 웬 라면냄비가 상식 밖 쓰레기 속출하는 바다 치우는 사람 따로 있다 지구 뭐래,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 10:40:00 GMT","“바닷속에 웬 ‘라면냄비’가” 상식 밖 쓰레기 속출하는 바다…치우는 사람, 따로 있다 [지구, 뭐래?] 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE4xU0FyOE5raW91SnlISmZUTk8wQVRlaWYtd3ZCRTYySWtxX2JVVVcwUlB4aldLUUZLZm5iS2x2ZGhRWWlpQ1VqWjBiYzFjTDBCQXpqTlRR?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1122,정부/국회,정부_국회,스테이블코인,“‘젠슨 황’에 울고 웃고” 상한가 갔다가 급락…현기증 날 정도 [투자360],젠슨 황에 울고 웃고 상한가 갔다가 급락 현기증 날 정도 투자360,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 10:40:00 GMT",“‘젠슨 황’에 울고 웃고” 상한가 갔다가 급락…현기증 날 정도 [투자360] 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9CTFY5dTNPcXlteXdjb0RZYnVBQVI1SjE5bE1YdzhFMUI5TkpCblBXc0pvSW1OTmFzWDZwVWN2cUJSSE9lYTR6VTVOUnJ4dUZyU3NsREpR?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
481,정부/국회,정부_국회,공정거래위원회,"[2026 지선] 신용한 “김영환, 선거 마지막까지 흑색선전만”",2026 지선 신용한 김영환 선거 마지막까지 흑색선전만,아이뉴스24,아이뉴스24,"Tue, 02 Jun 2026 10:34:08 GMT","[2026 지선] 신용한 “김영환, 선거 마지막까지 흑색선전만” 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTFBEUDQ4WFowcmZTbHVhNWlxb3hyVjZCUlVidlY0aC0wOEtQY0tFSUp2Ul9GNWZRSmNkZEE3SGdQTXdvUl9BbWI5MXFxZDU?oc=5,google_rss_공정거래위원회 site:inews24.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,policy_legislation,,,
1103,정부/국회,정부_국회,스테이블코인,TIGER 지주회사(307520),tiger 지주회사 307520,매일경제 마켓,매일경제 마켓,"Tue, 02 Jun 2026 10:20:21 GMT",TIGER 지주회사(307520) 매일경제 마켓,https://news.google.com/rss/articles/CBMimwFBVV95cUxQb1ZXZG5ORE5VdDZTQzh3dW8tYWZZTWVQSnd3N2VCdkZaMU1ORW43Rk5UcE1zRF9GZExBaE9NUHpxcDlidFg3cmZXLWJacGFRLXJRZkctOVAtbml0b1JvQ3N4aThBdWs0cmpyOHpzUU93b0FqVHMya29WWW91MTBEMGtpd3V6V1htSmgxRnBrd1dibFFYTU1yS2JoSQ?oc=5,google_rss_스테이블코인 site:mk.co.kr when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
232,정부/국회,정부_국회,과학기술정보통신부,"한미 안보 후속협의 속도전…위성락, 美국무차관 접견",한미 안보 후속협의 속도전 위성락 국무차관 접견,파이낸셜뉴스,파이낸셜뉴스,"Tue, 02 Jun 2026 10:15:51 GMT","한미 안보 후속협의 속도전…위성락, 美국무차관 접견 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE50WnVyWm92X0lveWYwN2U5bVItZ3BYd2QzSm9MeVZpanVWYU9IN3J4cHRfc0hRN2gyM09lN09GNHpaWFFCRG4tLTNmQjNNaE1QZ050bTJCMUZOZ9IBXkFVX3lxTE1pbXV0anM5UlNOb1RnczcxdXpHS3lQS1h5b0dYbEFjT1FtSTc1aFdnU3FZcFRQOUhEUmVHVlBQbk53ckpHdjV3Vm9QdWJsUE5pd1EwMXVTWGNNSVdRT3c?oc=5,google_rss_과학기술정보통신부 site:fnnews.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,,,,
1124,정부/국회,정부_국회,스테이블코인,"“타성과 관성에 젖었다”…한화에어로스페이스, 대전사업장 폭발 사고 사과",타성과 관성에 젖었다 한화에어로스페이스 대전사업장 폭발 사고 사과,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 10:01:51 GMT","“타성과 관성에 젖었다”…한화에어로스페이스, 대전사업장 폭발 사고 사과 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9nT19uWFVxSTdHbUZ4am1ldmhfM21sUHhVYjExeVNaWjZmNFEyWjY0MV9uZXBVOGhBOXpIY3M4azV2ZFhZdzZpUFRyUThOQTFsYkxjNEZB?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1182,정부/국회,정부_국회,스테이블코인,‘제6회 골프헤럴드 & 피코컵 한국주니어골프대회’ 성황리 개최,제6회 골프헤럴드 피코컵 한국주니어골프대회 성황리 개최,헤럴드경제,헤럴드경제,"Tue, 02 Jun 2026 09:44:43 GMT",‘제6회 골프헤럴드 & 피코컵 한국주니어골프대회’ 성황리 개최 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9GamRvb2liQjZyWVZxeU9DUElScWdxZ3Y4TDhiOUIzMEVyeGJTd3lMTkFBSUQ4bTBWQkNVSzIwbGVDckxXdjFjU2ZtVjMxM1NNeGlRLUV3?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-20.0,7.0,,,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,,,
1721,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 직원들 반발에 ‘마우스 움직임 추적’ 축소",메타 직원들 반발에 마우스 움직임 추적 축소,조선일보,조선일보,"Wed, 03 Jun 2026 06:16:00 GMT","메타, 직원들 반발에 ‘마우스 움직임 추적’ 축소 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxNZEZMTlNtenRRQUZJcnVvR1dWVTBYd3ppeFMtTzlxMlFFa2hIaWtSSGxfVC12eGRhMGJ4OGpZZGFsXzQtdE1iVHIyRUlJZWEwSGQyXzJqeFpIdUVoX1lJbHFzMjNNSHlpdnBRU2wyYWZ3ZGFjR0pEdUpnMDZPektieWE2OA?oc=5,google_rss_메타 when:1d,-20.0,4.0,,,메타,below_absolute_quality_floor,-20.0,,,,
1022,정부/국회,정부_국회,스테이블코인,"비트코인 급락시킨 sUSD, 스테이블코인 페깅 이슈 전말은? (+BTC, sUSD, 스테이블코인, 디페깅)",비트코인 급락시킨 susd 스테이블코인 페깅 이슈 전말은 +btc susd 스테이블코인 디페깅,민심뉴스,민심뉴스,"Wed, 03 Jun 2026 02:08:22 GMT","비트코인 급락시킨 sUSD, 스테이블코인 페깅 이슈 전말은? (+BTC, sUSD, 스테이블코인, 디페깅) 민심뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTFB6WjBPWmdHYnktcmFTZFdtNWVZaG95UGRPZTJyM3RvbXlsTGdubWlvcFFROHJwNkRqb3JFaFRmSXhjSVBHMGFrSjVQWFNTaElkMVZMc0FYNGlnaC1ZZndXa0R5czIzQ3R0Z3B0cQ?oc=5,google_rss_스테이블코인 when:1d,-20.0,2.0,"digital_asset_stablecoin,stablecoin",stablecoin_general,,below_absolute_quality_floor,-20.0,digital_asset_stablecoin,government:digital_asset,,
1573,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, AWS 베드록에 최신 GPT 추가 - 조선비즈",오픈ai aws 베드록에 최신 gpt 추가,Chosunbiz,Chosunbiz,"Tue, 02 Jun 2026 09:38:00 GMT","오픈AI, AWS 베드록에 최신 GPT 추가 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxOYldWWWdTUmZhYVRFVm5wMXRsajNZc3JKVXp2UHVJWFh0VmR4c052NlNYbEotVTVwNERuUXRVM3dkOGJEUEJURlMxWmNiMjNJTTM1WWJjTnJFWXJGN2RlQ2luNWxWSlhXQTZHTjhfZU41RFF4RjdfX25nbWtrTFVmTGR30gGWAUFVX3lxTE5kTGItNC1UUTY0MVM4UllZamlHMS1QSGVHMHA4SXN6dno4MEc1NnNvMEt3eVRPcm5DM0V4UXhsVzhoMXJFOS1nRFlwbmVzVVBSNldIeFpHaDJsWmh3OW5EZHRtQ284TnQ1clpGMU85bWhfXzdiUEpHRWtMUjBrYTU4eGNTdFUxTUhSbTcxTE9KNUxsMXVtZw?oc=5,google_rss_오픈AI when:1d,-20.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,below_absolute_quality_floor,-20.5,ai_infrastructure_security,competitor:ai_strategy,,
190,정부/국회,정부_국회,과학기술정보통신부,행정,행정,매일경제,매일경제,"Wed, 03 Jun 2026 08:56:36 GMT",행정 매일경제,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9xdk1QUHBfM05ZMmVIVmpxU3NoQ2xma3BYbEVxemh5UGUtclZGR0FGdDZUYjhUdkVTa1BTcTE5TGFDZEMyNTlpMnhYMVlCdW45aklodndsTWtPeG1WZ0E?oc=5,google_rss_과학기술정보통신부 site:mk.co.kr when:1d,-21.0,7.0,,,,below_absolute_quality_floor;short_title,-21.0,,,,
786,정부/국회,정부_국회,금융감독원,보험,보험,매일경제,매일경제,"Wed, 03 Jun 2026 07:47:30 GMT",보험 매일경제,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5KbzNpN3pPQmllYXhpaUswVXpqcjk3MG5TWkxvd1NkbEV2ZDZmVllxM0FERWE4S2JhZ21QZVFPYk9YUEo2WFNDZmFSM3FsQ0l1THFoNHRnaWo?oc=5,google_rss_금융감독원 site:mk.co.kr when:1d,-21.0,7.0,,,,below_absolute_quality_floor;short_title,-21.0,,,,
466,정부/국회,정부_국회,공정거래위원회,지표,지표,매일경제,매일경제,"Wed, 03 Jun 2026 07:28:35 GMT",지표 매일경제,https://news.google.com/rss/articles/CBMiXEFVX3lxTE8zQTU4Rk5CajBwZk9qOHFJLUx2QThrMTBXWE9QbkhEcURCdDhPZ0lRck4tTVJPZThFaDFxaXc2NEw2cGl0eS05cXZnSHh5OTJUYjUxS1U1eERZWnNu?oc=5,google_rss_공정거래위원회 site:mk.co.kr when:1d,-21.0,7.0,,,,below_absolute_quality_floor;short_title,-21.0,policy_legislation,,,
821,정부/국회,정부_국회,행정안전부,여름철 우리 주변 위험요소는 안전신문고로 신고하세요!,여름철 우리 주변 위험요소는 안전신문고로 신고하세요,dg1news.com,dg1news.com,"Wed, 03 Jun 2026 07:12:20 GMT",여름철 우리 주변 위험요소는 안전신문고로 신고하세요! dg1news.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE14ZEhyaEZ5RTlIUkc4Q0d3SU5VVXBKWDk3ZWtBM3hFcGxmbUZ0UE9SSWtDZ19FaWUxbGQySGMwdkI0eXphQUstM1lRbzF1dHVwRmo5SnVPUUJocjRlZUxRaFhqRmVPYzAx0gFsQVVfeXFMTjd6UWxSbzctMW5hejFoR2VpZTZDLXBNV285RjNMVVBWWTRacGdlMHNTa3RLLTl3Qzh0OURsUkJiVG96X1NqOTBqUktzUW9wbGRQTUJNVWpvbEFXSkVzeHI4WXNpLVJBcExjNlFB?oc=5,google_rss_행정안전부 when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,,,,
1015,정부/국회,정부_국회,스테이블코인,"[저녁 뉴스브리핑] 미국과 이란 충돌, 원유 재고 감소로 국제유가 상승 外",저녁 뉴스브리핑 미국과 이란 충돌 원유 재고 감소로 국제유가 상승,tokenpost.kr,tokenpost.kr,"Wed, 03 Jun 2026 07:02:25 GMT","[저녁 뉴스브리핑] 미국과 이란 충돌, 원유 재고 감소로 국제유가 상승 外 tokenpost.kr",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBvLTBta0xNcTk2WnotR0xsbmVhM2dHZ3dydEFnUElFSFdYSFRvaDROOXB4cE5Jb2tXMk85WmYtbmRDc3g2OS1velVPX2pobTBYc05yQ0k2WXpZQWg3TVHSAV5BVV95cUxQby0wbWtMTXE5Nlp6LUdMbG5lYTNnR2d3cnRBZ1BJRUhXWEhUb2g0TjlweHBOSW9rVzJPOVpmLW5kQ3N4Njktb3pVT19qaG0wWHNOckNJNll6WUFoN01R?oc=5,google_rss_스테이블코인 when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,digital_asset_stablecoin,,,
488,정부/국회,정부_국회,금융위원회,금융지주 3연임 금지 유력… 외국인 자금 이탈 우려,금융지주 3연임 금지 유력 외국인 자금 이탈 우려,jabon.co.kr,jabon.co.kr,"Wed, 03 Jun 2026 06:00:00 GMT",금융지주 3연임 금지 유력… 외국인 자금 이탈 우려 jabon.co.kr,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9tcEtrdHdvcnYzVGVxT3ZjN1UxczgzNW5TNTROQ280RlZkOFk2QkduajhvZHJQVE8tekRsbl9KSFY5Z0tDbHVVc0FRbXdzenlhdnA5RUpiR0I5ZndrWFdBS0dhaGstYVU?oc=5,google_rss_금융위원회 when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,policy_legislation,,,
799,정부/국회,정부_국회,금융감독원,[속보] 지방선거 합산투표율 오후 2시 48.9%…4년 전대비 8.2%p 뛰어,지방선거 합산투표율 오후 2시 48 9 4년 전대비 8 2 p 뛰어,dt.co.kr,디지털타임스,"Wed, 03 Jun 2026 05:29:24 GMT",[속보] 지방선거 합산투표율 오후 2시 48.9%…4년 전대비 8.2%p 뛰어 dt.co.kr,https://news.google.com/rss/articles/CBMiW0FVX3lxTFA3V0hoUE1LUU0xaXRDZlZJbWNCNmNvMHF5VXdrRHZWWGhkTWFoTnVVbEkyVlNBSFpaRG1ZNWVaVWZENVlPUXRKYlBhUW1NLUxGdVppX011X1M4ZDg?oc=5,google_rss_금융감독원 site:dt.co.kr when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,,,,
798,정부/국회,정부_국회,금융감독원,4대 그룹 상표권 부자는 SK…“하이닉스 고맙다”,4대 그룹 상표권 부자는 sk 하이닉스 고맙다,dt.co.kr,디지털타임스,"Wed, 03 Jun 2026 04:54:19 GMT",4대 그룹 상표권 부자는 SK…“하이닉스 고맙다” dt.co.kr,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9xbXlQem1NaW1SVVlTbU5QRjVSWU5PWGNMSUljNk0wNjJEdjJKdG1yVGc5ODBtWjl6ZjQ4bzd2eWRJc1NNQ1R3SktvRzY1QQ?oc=5,google_rss_금융감독원 site:dt.co.kr when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,,,,
757,정부/국회,정부_국회,금융감독원,보험설계사 통째로 영입에 10억…편법 스카우트 활개 |,보험설계사 통째로 영입에 10억 편법 스카우트 활개,HeraldK.com,HeraldK.com,"Wed, 03 Jun 2026 04:24:14 GMT",보험설계사 통째로 영입에 10억…편법 스카우트 활개 | HeraldK.com,https://news.google.com/rss/articles/CBMizAJBVV95cUxPeGNsY0tuT255RXI1ZElUdzZtZ2NwSEM1QnI3OHRlbnB0UE9pY0lBcmFycDlDZXMyQjlCQUpoekdMT0RWSHZKY3BYaXV2YlNqM2x5bnRHSnBSTnZCUXhOSGVwa3dFTHlOcHdXcUhXOWZXWU9jLXBtU1RDZ3F5bHRIdkdnclEwNlFISGp1NXpnbkE3Sk05X3RaSDg2VXh1bzVyM2xBNkhVV1hDenVuOUZ5Y1VjVWdXSWd6eEY2NUJFVXdhWHZyNnJrTmpYeEhjYjNTcTE2M052aTg5NkI1ZlFldXlsUFVRVXJ5UFczRG1ENkFndzlBQ3ZjeWp4ajFBdXFOMmozcGpMUFYwVU15cFJfdkRNcVpGMkxzZm44dHZOOU92ZWVMN3FGcGtRaWRsSVBWOGhVOTRfRXNIQkROT0IwTTNPM2RoYV9RUTN5aA?oc=5,google_rss_금융감독원 규제 when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,,,,
845,정부/국회,정부_국회,행정안전부,지방자치단체 여성 공무원 비율 50% 돌파,지방자치단체 여성 공무원 비율 50 돌파,2news.co.kr,2news.co.kr,"Wed, 03 Jun 2026 04:14:00 GMT",지방자치단체 여성 공무원 비율 50% 돌파 2news.co.kr,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1WYldmX0VVLUhMcjNkd2FEdzQwRmVxVmZncHZWcDJsVFlKT3pXc1lVeGJtRzMyUTZiSDRzRlhuT29ib1Y3YnFvTEEzZlpiUTh4LUUyMVU5Rk5HU3QzZ05LNFZZb0dIcjA?oc=5,google_rss_행정안전부 when:1d,-21.0,7.0,,,,below_absolute_quality_floor,-21.0,,,,
