검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,제외단계,후보대표점수,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group,매칭대표점수
구글,"'세기의 이혼' 최태원·노소영, 2년 만에 대면하나",https://news.google.com/rss/articles/CBMiVEFVX3lxTE50bXhBYVFHLXdiaGZSUERrX3Q3YWo2eWM4VWZCc2xZUnRCTGVkU0dZb2VoSWJkV3pvWXBfSlQyRlNZWEpyLXROMnlwWTFvMTBTWVQ5MtIBVEFVX3lxTE50bXhBYVFHLXdiaGZSUERrX3Q3YWo2eWM4VWZCc2xZUnRCTGVkU0dZb2VoSWJkV3pvWXBfSlQyRlNZWEpyLXROMnlwWTFvMTBTWVQ5Mg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"美-이란, 14일 중 '전자서명' 방식으로 60일 휴전할 듯[이상은의 워싱턴나우]",https://news.google.com/rss/articles/CBMiVEFVX3lxTE0yaE9ITk1oS1hNUEFsRjd1bmR6RHJlc0taaDA1cDZ5cWpINXYwWjBrSUhMalVja3FMalVjSUJCZVpJcVh6ZmVHT0tPcFBpRGw4dnNxQ9IBVEFVX3lxTE0yaE9ITk1oS1hNUEFsRjd1bmR6RHJlc0taaDA1cDZ5cWpINXYwWjBrSUhMalVja3FMalVjSUJCZVpJcVh6ZmVHT0tPcFBpRGw4dnNxQw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"추미애, 노무현 참배·문재인 예방…""하나된 민주세력 지켜달라""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5iTGRFazhOUkxHbkljUHlZcU1iYUZ3b21Xb3ZXMWJHckdOQnlUVU1EZWsteTk4eUwtZFllREtkVlRNQWZQS2RYWHZZYW14b3ZWSGRGYdIBVEFVX3lxTE5iTGRFazhOUkxHbkljUHlZcU1iYUZ3b21Xb3ZXMWJHckdOQnlUVU1EZWsteTk4eUwtZFllREtkVlRNQWZQS2RYWHZZYW14b3ZWSGRGYQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,순자산 100억인데 月 여유자금 100만원…강남 자산가의 고민,https://news.google.com/rss/articles/CBMiVEFVX3lxTFA1NzA5YU11bWh5YUg2bDd3aWNpMVc0MVlmMEp3ekdYbThJMk9pQWdwZTllRjZVVkszWld2eWdrQkhLeEFwVWM3MEFNajZBaFZlMGNjd9IBVEFVX3lxTFA1NzA5YU11bWh5YUg2bDd3aWNpMVc0MVlmMEp3ekdYbThJMk9pQWdwZTllRjZVVkszWld2eWdrQkhLeEFwVWM3MEFNajZBaFZlMGNjdw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,“닭고기 회사 맞아?”…즉석밥·라면까지 만드는 하림의 변신,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBHLXVsUVhBa1kwakFQazVXQkQxdkx2aDI1V21ydFVKVURtdGxmOWJ5R1hmdXR3cTZZSTIxclVqWFY2SWtUcGpQV1B6b0Z1SkZhcXJISdIBVEFVX3lxTFBHLXVsUVhBa1kwakFQazVXQkQxdkx2aDI1V21ydFVKVURtdGxmOWJ5R1hmdXR3cTZZSTIxclVqWFY2SWtUcGpQV1B6b0Z1SkZhcXJISQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,민영주택에 신생아 특별공급 10% 신설,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5iaWd5d0VxX3M4TTVBZWhOTEx5YjBUNUNWcy1BajlCcDhRRGdhVk8yMjVBb1BEUTlLV2taRWxBcC11TDJUbTNucWdQbTZRRjdZdnhTMtIBVEFVX3lxTE5iaWd5d0VxX3M4TTVBZWhOTEx5YjBUNUNWcy1BajlCcDhRRGdhVk8yMjVBb1BEUTlLV2taRWxBcC11TDJUbTNucWdQbTZRRjdZdnhTMg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,靑 위성락 “EU와 철강 쿼터 협의 아주 생산적”,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9ZYlpFeDFhNnBxUmg3bTRjUVhjUVpBYmpwWktFSjB4NW5aWGVWYk12V0YxN3lTM09SWEN4ZGx5VTh4Q05RRGxqem5naWhUSEFya0V2a9IBVEFVX3lxTE9ZYlpFeDFhNnBxUmg3bTRjUVhjUVpBYmpwWktFSjB4NW5aWGVWYk12V0YxN3lTM09SWEN4ZGx5VTh4Q05RRGxqem5naWhUSEFya0V2aw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"""주식 대박나서 집 샀어요""…서울 아파트로 쏠린 뭉칫돈",https://news.google.com/rss/articles/CBMiVEFVX3lxTFAtX084a1BjazNsT2pURzYyODV2TXp5cWVjRGQ5TDNQT3IxSzlBbmR0aVFhTm8xNE42YVFnakFyeVFTc3Uwa1Q2ZDgtdU91VFo0SFJscdIBVEFVX3lxTFAtX084a1BjazNsT2pURzYyODV2TXp5cWVjRGQ5TDNQT3IxSzlBbmR0aVFhTm8xNE42YVFnakFyeVFTc3Uwa1Q2ZDgtdU91VFo0SFJscQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,실업급여 17조 '역대 최대'…곳간은 사실상 텅 비었다,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1hUEoyZTFqSVBOV3k1T2JYS3hSdUtoWVJQMVZYUk8zX0plaFZYMDJ5M2xrNFBXX0VrN19KNTgySnhDUmlWdzE0aHFnUUZ3djFrMElhatIBVEFVX3lxTE1hUEoyZTFqSVBOV3k1T2JYS3hSdUtoWVJQMVZYUk8zX0plaFZYMDJ5M2xrNFBXX0VrN19KNTgySnhDUmlWdzE0aHFnUUZ3djFrMElhag?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"""아이폰 나오자 출산율 뚝""…美 학자들 지목한 '뜻밖의 원인'",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5hdjJzZFdmU2hHM016MklqRDNIQzcxUEZkaGhVVGZpczdEd19wZ2cyZ0tHenpLQlJpNjJvaFZkUmhkLUI1OFJibDJLaUZGRVFUQmI3M9IBVEFVX3lxTE5hdjJzZFdmU2hHM016MklqRDNIQzcxUEZkaGhVVGZpczdEd19wZ2cyZ0tHenpLQlJpNjJvaFZkUmhkLUI1OFJibDJLaUZGRVFUQmI3Mw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,평일 오전 경기였는데…치킨 주문 875% 폭증,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1hbFo0RldwenFQdzFBLUNrY29OVjJPZGVid185S0dtTjR3U0Vhckk2amozbkV3b2UyaVh4Y0xwSmxLQVdzOFdNeXpoNnhHaFc5S2c2cNIBVEFVX3lxTE1hbFo0RldwenFQdzFBLUNrY29OVjJPZGVid185S0dtTjR3U0Vhckk2amozbkV3b2UyaVh4Y0xwSmxLQVdzOFdNeXpoNnhHaFc5S2c2cA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"HD한국조선해양, 친환경 ‘해상풍력 지원선’ 국산화 나선다",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1UUVN6VzEtbldJU3lQN01pejhWQnlNRU9qM0EyTEl4ckVzM1BYbmxzRjBMT1ZHMXFnb19rZEI2b0VJc3RMWUptaVQxY1dVZ0dNelJvMNIBVEFVX3lxTE1UUVN6VzEtbldJU3lQN01pejhWQnlNRU9qM0EyTEl4ckVzM1BYbmxzRjBMT1ZHMXFnb19rZEI2b0VJc3RMWUptaVQxY1dVZ0dNelJvMA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,靑 “‘한·EU 北 강력 규탄’ 긴장 완화 정책과 상치되지 않아”,https://news.google.com/rss/articles/CBMiVEFVX3lxTE4wdU1zSVFRTVFNSkNFejZXUXdSWVRDLXFaSEEzam9KbkFtT1p2eE13WUpaSVB4MVBjUi0xWF9reFVOMXlGZ3I4QnVqRUxkY28ycWJ3RNIBVEFVX3lxTE4wdU1zSVFRTVFNSkNFejZXUXdSWVRDLXFaSEEzam9KbkFtT1p2eE13WUpaSVB4MVBjUi0xWF9reFVOMXlGZ3I4QnVqRUxkY28ycWJ3RA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"특검, '반란우두머리' 尹 9시간 조사…尹 서울구치소 복귀",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9od0MtY2d4M2lOekZSa1BuRXVkTFU2bTlVZndBVGp4QjMxTi1jR0FxRWllek8tek9lQlVFUWRTNmVfZl9nRV9JX29qY01UcUlLWDlRQtIBVEFVX3lxTE9od0MtY2d4M2lOekZSa1BuRXVkTFU2bTlVZndBVGp4QjMxTi1jR0FxRWllek8tek9lQlVFUWRTNmVfZl9nRV9JX29qY01UcUlLWDlRQg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"기아, 축구팬과 함께하는 글로벌 캠페인 전개",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5JN181SFh3UTlZeXY4czVFaUhmVjFxNTY4ZTZxMEZCTl9nWFF5UndZWkxFRTlEbllpZDlPYkFpdnBHcU9jRWJPcVlKZlhVellGNGtmcNIBVEFVX3lxTE5JN181SFh3UTlZeXY4czVFaUhmVjFxNTY4ZTZxMEZCTl9nWFF5UndZWkxFRTlEbllpZDlPYkFpdnBHcU9jRWJPcVlKZlhVellGNGtmcA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"美 정부 지시에 멈춘 클로드 최신 AI…""빠른 복구 위해 노력""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9ReC1nQ2hZTGR6Qkk4NDU3YS1qLXhrUC0tM05KeE5sdkxyTENDempMQ0VqTGpwYUdYcjU0X2FnTkxVUkhrcmtsSFN6eE5GTW9oMlBtRtIBVEFVX3lxTE9ReC1nQ2hZTGR6Qkk4NDU3YS1qLXhrUC0tM05KeE5sdkxyTENDempMQ0VqTGpwYUdYcjU0X2FnTkxVUkhrcmtsSFN6eE5GTW9oMlBtRg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"경찰, 민중민주당 간부 구속영장…국보법 위반 혐의",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9wLVVmUU4yMGo1cl9PaFVxSHlzMk5wMlZSaEltQ2pxdm16UDBiV0Jpemxia2htZXVNbVpPREZib3FkNXdMYmNGZ09CT29YR19ta3U1UtIBVEFVX3lxTE9wLVVmUU4yMGo1cl9PaFVxSHlzMk5wMlZSaEltQ2pxdm16UDBiV0Jpemxia2htZXVNbVpPREZib3FkNXdMYmNGZ09CT29YR19ta3U1Ug?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,결혼식장 가고 떡메치기까지…'부산 북갑' 누비는 한동훈,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5IeFE0bG1CNDdhZkhXeFUyV0ZiNUExTk0wS3haaXpiS1l2T25Hak9CMm4tdU9JNTNqa3VHTERvUDA1VU93dzQ0M1F1SGh3eG90WVJ0TNIBVEFVX3lxTE5IeFE0bG1CNDdhZkhXeFUyV0ZiNUExTk0wS3haaXpiS1l2T25Hak9CMm4tdU9JNTNqa3VHTERvUDA1VU93dzQ0M1F1SGh3eG90WVJ0TA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"""왜 여자 화장실만 줄이 길까?""...설계 다시하라 [도쿄나우]",https://news.google.com/rss/articles/CBMiVEFVX3lxTE8zUlJndnRqRkNIZ3RqMVFjSXRPSzhQX3E2dElFS2R4Wmp4Zmc4OHZINzYyN0dzQ0hYWXhQQWQzRmxvSGx0N0xnaVMtT3pldmxjU0o1d9IBVEFVX3lxTE8zUlJndnRqRkNIZ3RqMVFjSXRPSzhQX3E2dElFS2R4Wmp4Zmc4OHZINzYyN0dzQ0hYWXhQQWQzRmxvSGx0N0xnaVMtT3pldmxjU0o1dw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"'꽝'인 줄 알았던 내 복권, 알고 보니 68억…판매상이 슬쩍",https://news.google.com/rss/articles/CBMiVEFVX3lxTFA4VjJ3WEV1ZkJwUWtXR2lMSEdyVnQ4YW5QRV9WVVE3WXozVXgtMjZPRHhiVGJwcGxlVzJJeXV0S0l4aEJDWm9qcWQyeDJtRmRWUUtfYtIBVEFVX3lxTFA4VjJ3WEV1ZkJwUWtXR2lMSEdyVnQ4YW5QRV9WVVE3WXozVXgtMjZPRHhiVGJwcGxlVzJJeXV0S0l4aEJDWm9qcWQyeDJtRmRWUUtfYg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"韓-이탈리아 경제인 모인 행사서 이재용 ""더 열심히 해야죠""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1tWnVyTkZpMzFEUG85dEJmTjE2NDVWZ0N5SDNJZmVVa3FHTGh4YUNYRlZxS0lsbTd0eXQ0OEJmWGtmNnczR2ZieDRVcnl5bGJMS1lqetIBVEFVX3lxTE1tWnVyTkZpMzFEUG85dEJmTjE2NDVWZ0N5SDNJZmVVa3FHTGh4YUNYRlZxS0lsbTd0eXQ0OEJmWGtmNnczR2ZieDRVcnl5bGJMS1lqeg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"인터지스, 부산 본사 인근 아동 위한 ‘수제 도시락’ 전해",https://news.google.com/rss/articles/CBMiVEFVX3lxTE4wZU1zeE5DLVVMUVJfZ0lsd09uTGh5UDI0aW9yYUlwOWdNaVY4MGcxMnZ0NkQtUE9lMldIVkdCN0lrZnd5YW5HLWxDSVRZYXVRZHFqVNIBVEFVX3lxTE4wZU1zeE5DLVVMUVJfZ0lsd09uTGh5UDI0aW9yYUlwOWdNaVY4MGcxMnZ0NkQtUE9lMldIVkdCN0lrZnd5YW5HLWxDSVRZYXVRZHFqVA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"李 대통령 ""높아진 글로벌 불확실성...韓·이탈리아, 최적 파트너""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE52NGMzOUhzdlZaZlFoMzFKWWxULVlOeTVieE4tdW9XSmppNTZzWVpvR0NDM1lQa0l4MDRSQ2pZeXM1VGl5SHFhQVdyRzI1ZmhsMDVRONIBVEFVX3lxTE52NGMzOUhzdlZaZlFoMzFKWWxULVlOeTVieE4tdW9XSmppNTZzWVpvR0NDM1lQa0l4MDRSQ2pZeXM1VGl5SHFhQVdyRzI1ZmhsMDVROA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"""금반지 지금 팔아야 하나""…사상 최고가 찍더니 20% 폭락 [투자톡]",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBwOGRiSEQ2UUxKWkhrSXUtOVY5QTVaem9WMFVuTzVJeUkwTmIzdTVUVFJaOUNFN2hvN3R4TTI4LUh3bERFQnpMWlBQTl9MaUtRaHZNbNIBVEFVX3lxTFBwOGRiSEQ2UUxKWkhrSXUtOVY5QTVaem9WMFVuTzVJeUkwTmIzdTVUVFJaOUNFN2hvN3R4TTI4LUh3bERFQnpMWlBQTl9MaUtRaHZNbA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
구글,내장지방 쌓이면 당뇨 위험?…인지기능·기억력도 나빠진다,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBHX1B2NXIwRGladkMwOERDY29ZRFMwRFZ2YzJra2VmNjZseENnUU9jMGp0TGo4ODViNDVXZ2ZvNVpmRXEweENJXzdJSGlqSUpxajNjMdIBVEFVX3lxTFBHX1B2NXIwRGladkMwOERDY29ZRFMwRFZ2YzJra2VmNjZseENnUU9jMGp0TGo4ODViNDVXZ2ZvNVpmRXEweENJXzdJSGlqSUpxajNjMQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"미래에셋, '스페이스X 공모주' 한주도 못 받았다…""전액 환불""",https://news.google.com/rss/articles/CBMiVEFVX3lxTFA1Mm51dkxsdmdCcERJb3M5c0FrcE1uZnRVR1VBb3FnLTlmRG9QZGVMajUzeUlocjV6Y255V3dqc2xpNDB0Y0F6VUlPRGsxaWhyQnBUStIBVEFVX3lxTFA1Mm51dkxsdmdCcERJb3M5c0FrcE1uZnRVR1VBb3FnLTlmRG9QZGVMajUzeUlocjV6Y255V3dqc2xpNDB0Y0F6VUlPRGsxaWhyQnBUSg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"트럼프 이름 지키려던 케네디센터 '제동'…법원, 집행정지 기각",https://news.google.com/rss/articles/CBMiVEFVX3lxTE0ycDNob1BfRHFvUk1FVjQ5bmZLQXBuenV4dlVSb1ozQUh1bFFpQk5peFlxcEdsQXVEVWlzUUMxUEVEb3dZUXlKV0NaYkhpcEF2RXpTdNIBVEFVX3lxTE0ycDNob1BfRHFvUk1FVjQ5bmZLQXBuenV4dlVSb1ozQUh1bFFpQk5peFlxcEdsQXVEVWlzUUMxUEVEb3dZUXlKV0NaYkhpcEF2RXpTdA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,선거 끝나자…SH·GH 나란히 본사 이전 시동 거나,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5xamFyUDZUV3ZRa2JOZGZ4bjRGYjQ2cWx0VTFOd3UwVjlYQkx5eVNCSWdjX2pNd044dVJIbjVKWXo4bk9SNTJoN294bm1UaUUtNG1nRtIBVEFVX3lxTE5xamFyUDZUV3ZRa2JOZGZ4bjRGYjQ2cWx0VTFOd3UwVjlYQkx5eVNCSWdjX2pNd044dVJIbjVKWXo4bk9SNTJoN294bm1UaUUtNG1nRg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,중동 리스크 완화에 3대 지수 동반 상승…스페이스X IPO도 흥행[뉴욕증시 브리핑],https://news.google.com/rss/articles/CBMiVEFVX3lxTFBOQUVvWHBpWHN4R3hZQlR3RnB3UEZyWnR4MGRwcEpBVW1sTzJmZEhiVmd2Y1dFWGNjbFktOUpTUGNHNmVUdzB2NUs1QzBEQ0RnV1BMUtIBVEFVX3lxTFBOQUVvWHBpWHN4R3hZQlR3RnB3UEZyWnR4MGRwcEpBVW1sTzJmZEhiVmd2Y1dFWGNjbFktOUpTUGNHNmVUdzB2NUs1QzBEQ0RnV1BMUg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"李대통령, 멜로니 총리와 회담…첨단기술 협력 강화한다",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5tdl9yeGJNMG56a2VINlFGQXhRcDd6UzF3S01ZNXpVZ3ktd1o0UXhNM003cjZsQlFUZENhMFpidTA3LXI2SW54MUp0VHU2SjVGMG8tU9IBVEFVX3lxTE5tdl9yeGJNMG56a2VINlFGQXhRcDd6UzF3S01ZNXpVZ3ktd1o0UXhNM003cjZsQlFUZENhMFpidTA3LXI2SW54MUp0VHU2SjVGMG8tUw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"저커버그 ""AI 전환 과정서 실수""…메타 조직·운영 전면 손질",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9PczBjck1DN0hDS3ZEay1VWGEza2R5WFNZY0x4N0lIb01uOUhUcm54SHdnMnE0dkVwZDhRQmltZEpXdlpkSkRYRTl6VDNkcUlMaV9CZtIBVEFVX3lxTE9PczBjck1DN0hDS3ZEay1VWGEza2R5WFNZY0x4N0lIb01uOUhUcm54SHdnMnE0dkVwZDhRQmltZEpXdlpkSkRYRTl6VDNkcUlMaV9CZg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"비트코인, 6만달러선 한때 무너져…美 정책이 반등 변수",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1vN3pCelBYR1NZdUV2c1l2ZGlzNWFEN0NMaHJDSGVodWhVTk5qRWUxYmx6TzRpMmg1R0d2Y1lLUEExcThQdERBYWFUdGJiMTk3dW1yONIBVEFVX3lxTE1vN3pCelBYR1NZdUV2c1l2ZGlzNWFEN0NMaHJDSGVodWhVTk5qRWUxYmx6TzRpMmg1R0d2Y1lLUEExcThQdERBYWFUdGJiMTk3dW1yOA?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"8년 만의 '월드컵 기록'…""이강인, 차이를 만든 선수"" 극찬",https://news.google.com/rss/articles/CBMiVEFVX3lxTE00V2tTQlFWcXdzMzIzVC1heU9waWpPcXlSMTFiT0U2Q0hZR0JoLWF3VnVLclBjV05ycG1FbU9mNFVUeWY1ajVCVTZBWmN1MVo0di15edIBVEFVX3lxTE00V2tTQlFWcXdzMzIzVC1heU9waWpPcXlSMTFiT0U2Q0hZR0JoLWF3VnVLclBjV05ycG1FbU9mNFVUeWY1ajVCVTZBWmN1MVo0di15eQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"사임 앞둔 정몽규 회장, 대표팀 첫 승 축하…""역전승 일군 선수들에 박수""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5UUDBrN1Q3MllldjBVYTlXZGxnNDA5OXF5akZLZnhDOVktdTF4eTk2U1NQZG0teGtwRzcxTDFUa3pkSUcxSjNPYnI3X3o0dFN2Q1hqStIBVEFVX3lxTE5UUDBrN1Q3MllldjBVYTlXZGxnNDA5OXF5akZLZnhDOVktdTF4eTk2U1NQZG0teGtwRzcxTDFUa3pkSUcxSjNPYnI3X3o0dFN2Q1hqSg?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"체코전 승리한 태극전사들, 가족과 함께 하루 푹 쉰다",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5rQzNuTjFQZXBsMkw3QWl1Y0NwdnlIQnhQOWl0VUZ0RFRvX19KRUNBcEVkTTJzZFNfR0czMDZKakNRMW04UTROdHFnMGpPUEllVFREV9IBVEFVX3lxTE5rQzNuTjFQZXBsMkw3QWl1Y0NwdnlIQnhQOWl0VUZ0RFRvX19KRUNBcEVkTTJzZFNfR0czMDZKakNRMW04UTROdHFnMGpPUEllVFREVw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"美정부, '미토스' 외국인 접속 금지…앤트로픽, 서비스 전면중단",https://news.google.com/rss/articles/CBMiVEFVX3lxTFAxaXhPX0dFVkE1aWw0ZzlaWG1aNy11TmZudnNOd2J2ZldwcDd3ZXFDRGZGY1pCRTNiSjlXYk90d2hqaTJvOTdUenloelBHUmotOUpwatIBVEFVX3lxTFAxaXhPX0dFVkE1aWw0ZzlaWG1aNy11TmZudnNOd2J2ZldwcDd3ZXFDRGZGY1pCRTNiSjlXYk90d2hqaTJvOTdUenloelBHUmotOUpwag?oc=5,한국경제,CURRENT_COLLECTION,canonical_seen,,same_canonical_title_same_press,,,,,,,,,,,,,
구글,"전국 30도안팎 더위…전라권 소나기, 돌풍·천둥번개 유의",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9qVFNubzV6OGhGbktCOVBkdW5uR0ZzRjNWN0NXSlJfR2NTNi1JSmk0cDZFQzZhWEh3VnlNMU9nS1VRa0k1b2ZUaExiQVR4V2ZVWTFtN9IBVEFVX3lxTE9qVFNubzV6OGhGbktCOVBkdW5uR0ZzRjNWN0NXSlJfR2NTNi1JSmk0cDZFQzZhWEh3VnlNMU9nS1VRa0k1b2ZUaExiQVR4V2ZVWTFtNw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"""한국 최약체라더니""...日언론, 체코 꺾자 평가 달라져 [도쿄나우]",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9JczFEZkdTc3F6cTdPZ2hFNjlickNqOFhQZGYyM3VCVEhySUJPclhWOUoycUtaZ1lONF80N18tdjhGOTNpR0k0OFZBdW00RDVORHpYOdIBVEFVX3lxTE9JczFEZkdTc3F6cTdPZ2hFNjlickNqOFhQZGYyM3VCVEhySUJPclhWOUoycUtaZ1lONF80N18tdjhGOTNpR0k0OFZBdW00RDVORHpYOQ?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"靑 ""북러 군사협력 비판 공동성명, 그동안 취해왔던 원칙적 입장""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9pVGh1SThhS3Z4NFNHbWlRa3JfVWt5MjdOSXY2eEswRkhxemprS0tMM1ZFTFRjdmxsa25XSktYd1FYSGFGS0ZNNmFFYkh6Ni1vWHExS9IBVEFVX3lxTE9pVGh1SThhS3Z4NFNHbWlRa3JfVWt5MjdOSXY2eEswRkhxemprS0tMM1ZFTFRjdmxsa25XSktYd1FYSGFGS0ZNNmFFYkh6Ni1vWHExSw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
구글,"삼성물산, 공사비 6538억원 규모 방배신삼호 재건축 시공사 선정",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1sX2JGYjdhSVV0NGYzVUZ2TTkzLTNRclEyRVFkQkdOcXV6UDQ5a2huY0psUWUyeFktTlhnOEI0M0VQNm5iOXhyUkZoTUxQYk1lQmxxQ9IBVEFVX3lxTE1sX2JGYjdhSVV0NGYzVUZ2TTkzLTNRclEyRVFkQkdOcXV6UDQ5a2huY0psUWUyeFktTlhnOEI0M0VQNm5iOXhyUkZoTUxQYk1lQmxxQw?oc=5,한국경제,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,,,,,,,,
